order_line_id,order_id,product_id,line_number,quantity,unit_price
77488c01-b682-5b51-b7d7-b7efe99132e9,98421f3a-a4fe-539f-8d54-4c917f51c2c2,bd5fc993-42cd-58f9-b852-e569e082028a,1,12,9.65
6725b0b6-0a52-5145-9217-3802db5603bb,98421f3a-a4fe-539f-8d54-4c917f51c2c2,7f30543e-559f-50aa-be0b-3bcc826b04f8,2,9,15.0
7a219790-087c-56fc-bc51-cac9a7cb37d7,3247a4a7-b163-57ce-982a-220484c5818a,515cc5c1-bd38-5d0f-97b8-5065e6b17ca4,1,12,31.23
c5aa9676-701e-5d44-b28c-4b1e4e8ca81d,3247a4a7-b163-57ce-982a-220484c5818a,e2d09b9c-5a4c-592e-b59a-fa64f9a6b9c5,2,20,32.8
72920e43-8eac-567e-8eff-d1398f64ad2a,295c5fa6-7d09-5bf6-9605-6b64a3ed9a04,3f3dd993-51de-536a-8d65-f71d41b7f16e,1,15,31.0
9960ec1d-ce9b-51d2-a0af-483803ab6bd4,295c5fa6-7d09-5bf6-9605-6b64a3ed9a04,b35a19b1-3c70-5506-9169-72943a4aacf5,2,21,18.0
fda1f5c4-b896-550b-8244-0fd0bc70ee34,3c65e0d1-49fe-53f7-9a1d-9d70c5cb2a8c,b35a19b1-3c70-5506-9169-72943a4aacf5,2,28,18.0
79cebf85-5b81-58b0-a880-0ef12113b83d,3c65e0d1-49fe-53f7-9a1d-9d70c5cb2a8c,7ba25483-c373-5c3f-98ff-c0883ad41ad2,3,30,34.0
e0796482-412b-5cf3-a71d-a029bb217d2e,3c65e0d1-49fe-53f7-9a1d-9d70c5cb2a8c,ca264c24-fdf5-52ee-953f-ecf28e028e71,4,24,12.5
32a93d19-5425-5533-acbd-910b57707832,9e59fb24-a360-5d32-a379-97853fbf8e97,acc151fa-1efc-5d4c-94f6-9dd33540825d,1,2,9.2
b7fc1570-23cd-5665-a90b-f5fb9677bbf9,9e59fb24-a360-5d32-a379-97853fbf8e97,2cafce71-dc0c-567f-b7b4-79b659529637,2,8,18.0
330398ce-c8e5-5196-9b66-95e53f20a178,9e59fb24-a360-5d32-a379-97853fbf8e97,a1598d3e-8954-5bfa-bc4c-bf25fbced861,3,8,263.5
9694b403-04f2-5262-b633-f78ef489cbb2,9e59fb24-a360-5d32-a379-97853fbf8e97,ce416e7c-a89b-5079-941d-3e5c6385a5c5,4,9,46.0
62e82267-2f33-5462-afe8-89827a63208d,89c9ac13-1c90-59f3-80d1-aaeec5873d17,9b42fe95-2f4f-59ea-a5fd-d4895d68d4b5,1,20,30.0
d9b83c18-3fad-549c-a4cd-1db6a1234d44,89c9ac13-1c90-59f3-80d1-aaeec5873d17,e2d09b9c-5a4c-592e-b59a-fa64f9a6b9c5,3,9,32.8
a2ce600a-833b-5875-b93c-27abe20d7840,b0cbc212-453c-530b-a2cb-aa2a7d376538,0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,1,8,123.79
9a33cbb1-76f9-5894-bf29-d8bb6cfee825,b0cbc212-453c-530b-a2cb-aa2a7d376538,adf52476-e08b-5d07-bafc-abc59403fe03,2,20,25.89
b092dd0d-a1f4-5233-9ea7-cf4ed42f3f6b,4882b450-cd4c-529e-ab77-e48296c172fe,273ad427-82db-55c1-8293-c66102f5cce0,1,15,55.0
04048aad-1a15-558c-97dd-dbe40ca3872b,4882b450-cd4c-529e-ab77-e48296c172fe,794d1d1f-0a0a-5b42-867e-8eaf8f1d4958,2,2,13.0
ead3ef14-b28c-519d-99e9-f966e9dde267,fb532481-4f34-550c-a7b8-db7dd6d1a17b,e390e132-12c8-5fdb-a8ef-da3bc370cc8f,1,30,13.25
ff4f6a47-b7ce-5a62-bfeb-fe6fc6a2d7bd,fb532481-4f34-550c-a7b8-db7dd6d1a17b,88668a2f-42b4-5dfa-b4cf-4aa7bd082866,2,15,34.8
f017a278-8534-54b4-bac4-971939dce864,642193d4-b9e4-5158-a3fb-9b2a1c323222,c07da8ad-65ca-5533-93e2-36c0fae68bb4,1,6,14.0
5d6aa551-e222-56fc-8cf1-8b41ba1f2fe0,642193d4-b9e4-5158-a3fb-9b2a1c323222,b35a19b1-3c70-5506-9169-72943a4aacf5,2,10,18.0
ae5124ae-9eb2-5553-a991-127407ff60b7,d3023a50-e92c-5d34-9675-1480c7c9ab1b,96ec8920-d84c-52bb-b160-c221542c328c,1,4,53.0
f75df378-3f9a-59fc-8e74-c1aff8543cc0,c79821e0-3bd8-5da1-8fa6-1f06dc281b61,4e635164-24c4-5612-bf5a-cc0373e64864,1,70,9.0
aeceb10d-3cf2-5f94-94f2-c56c2ab5799c,c79821e0-3bd8-5da1-8fa6-1f06dc281b61,2cafce71-dc0c-567f-b7b4-79b659529637,2,25,18.0
49946f80-b57c-56ed-9de7-f3770a1bef67,c79821e0-3bd8-5da1-8fa6-1f06dc281b61,ac8d0b31-cd83-5083-a2c4-fb94b83f3277,3,42,14.0
5556ed82-3c8d-53a0-895f-1aa0d5d7bba0,c79821e0-3bd8-5da1-8fa6-1f06dc281b61,e390e132-12c8-5fdb-a8ef-da3bc370cc8f,4,60,13.25
69c44c97-39cc-5d02-a9e4-3388cedbc780,c79821e0-3bd8-5da1-8fa6-1f06dc281b61,5de9ee20-a34d-56fb-822e-70d40ae8546e,5,48,33.25
79cc6a77-fc8a-5b25-8610-be13a1543840,9219d5a8-98a6-5fa2-a918-cd337a47847a,80de062e-7abc-5404-b22b-a254ed650ae3,1,80,18.0
81181ea2-0e07-545c-9d95-cbbd61a9238b,9219d5a8-98a6-5fa2-a918-cd337a47847a,acc151fa-1efc-5d4c-94f6-9dd33540825d,2,12,9.2
aca6d18e-c6e8-5838-a1fb-5d1c81b539d0,9219d5a8-98a6-5fa2-a918-cd337a47847a,5acdd96b-bbb1-55a0-aa41-195e9c87b5af,3,60,26.0
55ae32a2-8d6d-52e1-b592-3fa50d79d835,9219d5a8-98a6-5fa2-a918-cd337a47847a,985c623e-6243-5934-80c7-8a550123500a,4,36,9.5
12825285-6cd3-529c-aa7a-9e1b05fbdca1,9219d5a8-98a6-5fa2-a918-cd337a47847a,7ba25483-c373-5c3f-98ff-c0883ad41ad2,5,45,34.0
835fe5ed-0a28-5249-9a8b-11d359df01d3,9cd8eacd-d40f-5406-8596-2f6ac57c7385,eb65395a-c1fa-57a0-b095-5c7cb232a47e,1,30,21.35
1039c259-9815-58b0-a126-89d44170976d,9cd8eacd-d40f-5406-8596-2f6ac57c7385,bad9b5ca-fa76-592b-83f1-f16080222e98,2,3,97.0
fd870218-f40b-54be-a09d-aa86b4f3192b,503070ae-98ad-5b8e-8666-befb1a4c2890,026864bf-6ed1-5b24-a9fd-2f6e1d5c56e6,1,49,10.0
618ae108-09ce-5ba8-9e79-98e37227eae7,503070ae-98ad-5b8e-8666-befb1a4c2890,515cc5c1-bd38-5d0f-97b8-5065e6b17ca4,2,18,31.23
d738ecf3-889e-5345-8db4-d647f8011eb5,7f9a6b39-2756-5890-acca-70ee493779a9,c07da8ad-65ca-5533-93e2-36c0fae68bb4,1,20,14.0
941ad55a-19a7-5c92-8bb7-4f09a168701b,7f9a6b39-2756-5890-acca-70ee493779a9,9074d87d-f227-56ed-80a3-d0679d716537,2,4,2.5
4b19f56c-e452-5f1e-b60f-80a228cad17e,7f9a6b39-2756-5890-acca-70ee493779a9,7f30543e-559f-50aa-be0b-3bcc826b04f8,3,30,15.0
6bf0efb6-56f6-58c0-9d5c-e07ae2cf962e,4f1f1dc4-5368-51f3-8b25-cc718f7c52c1,5c45fbe7-465c-5307-b642-f2bdf9739f99,1,10,62.5
ef73fe1e-f9f7-5e63-a066-30317ef33278,780bd354-8d62-5af2-9e47-a3ff68a80a4c,e8f66539-f4cc-52ef-a21e-b2994583aceb,1,50,17.45
d4bb6e14-c721-54bb-9758-42ee33d30132,780bd354-8d62-5af2-9e47-a3ff68a80a4c,5caa3aa1-9661-5b17-b338-5316c8a113b9,3,24,38.0
48adf4c6-f37d-5b77-a9f4-da3df5800276,780bd354-8d62-5af2-9e47-a3ff68a80a4c,59f49985-6fdc-5a56-ae98-3c7c46f3f136,4,15,21.05
1ff318a2-7ce2-53e0-91c1-9ab894a8fa96,07ec7fc2-0b35-5276-8d68-bb26cba2ede9,9b42fe95-2f4f-59ea-a5fd-d4895d68d4b5,1,5,30.0
2e87a1f9-3f67-54c2-9261-a8980db8f1ab,07ec7fc2-0b35-5276-8d68-bb26cba2ede9,41723dd3-3cdf-5c9b-bb48-2c01601d050b,2,10,43.9
9d5ecd09-5ab4-551f-a007-8aae63f270a0,07ec7fc2-0b35-5276-8d68-bb26cba2ede9,7f30543e-559f-50aa-be0b-3bcc826b04f8,3,4,15.0
ddb5ceb0-b5e3-5ed3-8fd2-b4e41291b74c,2ce0d4a1-1ea5-5751-b52f-69f0f7911c9a,a1598d3e-8954-5bfa-bc4c-bf25fbced861,1,60,263.5
980137bf-514b-52ea-aa51-ec7e9a535b20,2ce0d4a1-1ea5-5751-b52f-69f0f7911c9a,b35a19b1-3c70-5506-9169-72943a4aacf5,2,80,18.0
cad74391-b43a-59a9-9267-d6661c2f6e74,6f97a761-cd19-56ad-bdcf-9c72d56dbdc8,80de062e-7abc-5404-b22b-a254ed650ae3,1,40,18.0
2a877de3-b9fb-5da6-ac44-c54146045624,6f97a761-cd19-56ad-bdcf-9c72d56dbdc8,3c359a11-41c9-5e3f-81fe-ab5a115f84e8,2,10,21.0
0ce3ce1e-661b-5649-bacf-98ab89261ad7,6f97a761-cd19-56ad-bdcf-9c72d56dbdc8,4e635164-24c4-5612-bf5a-cc0373e64864,3,50,9.0
56c5acc9-0426-5f8f-8946-04a430938723,6f97a761-cd19-56ad-bdcf-9c72d56dbdc8,ca264c24-fdf5-52ee-953f-ecf28e028e71,4,20,12.5
4e61c700-36da-534d-8f11-9af6a7a76760,39c6a6b9-a22a-57fd-b034-56b660193921,a21e124c-d5e2-5bbd-a753-a1a87b734a75,1,50,25.0
976b2c35-1657-5c09-afc1-91f4eede3672,39c6a6b9-a22a-57fd-b034-56b660193921,e8f66539-f4cc-52ef-a21e-b2994583aceb,2,12,17.45
4cdc76f9-6b11-5422-a635-a24e8b179d11,45b0dfc7-4a3a-5dc8-99c8-d435006fac0d,1c8b715c-355e-5bdc-8f23-f6ab475f3aa5,1,21,12.0
f560bd37-8101-5f5f-bf7e-65b5b9ff50aa,45b0dfc7-4a3a-5dc8-99c8-d435006fac0d,5de9ee20-a34d-56fb-822e-70d40ae8546e,2,20,33.25
e59f6038-6853-5f2e-b15e-4d8e39edb481,7abcc4bd-26ed-5535-a7b7-74af347db459,239006a7-0efc-58fb-8e60-45edcc50e92c,1,20,81.0
9a3d0a5f-6810-5917-bc3a-5833031d8411,bc1a0d63-a293-5c0a-ac28-c8cf41d4c16b,7f30543e-559f-50aa-be0b-3bcc826b04f8,3,50,15.0
628c01ef-b5c7-5993-abc1-5f54350ee828,8beadc4e-3b71-5c05-9efa-9e864a236253,f012c035-e143-5752-8476-3ab93706539b,2,20,20.0
28bdf04a-49cc-535e-badd-4a6e7bd4ddd2,8beadc4e-3b71-5c05-9efa-9e864a236253,dc9413ab-7d20-59d8-8c3f-cbdeb827a5d4,3,32,7.45
750ff4e9-d719-5146-bd87-256beb318e86,0b9f7840-7427-5aa9-9f41-55bf5fcb233d,4f9d181d-fb2f-5304-9a13-6958a4a42bdd,1,40,10.0
b7b24a30-4f82-52db-a40e-4a919904e014,0b9f7840-7427-5aa9-9f41-55bf5fcb233d,5caa3aa1-9661-5b17-b338-5316c8a113b9,2,21,38.0
52044d07-b635-5417-af5f-53e873d3ccc6,0b9f7840-7427-5aa9-9f41-55bf5fcb233d,59f49985-6fdc-5a56-ae98-3c7c46f3f136,3,12,21.05
2d7c0494-cc52-5238-b445-1271487c1a00,48cd5f83-0025-5997-8635-42af80e3b1cc,3c359a11-41c9-5e3f-81fe-ab5a115f84e8,1,40,21.0
f3358b48-3588-586b-a46e-efd09149a0ce,48cd5f83-0025-5997-8635-42af80e3b1cc,a1598d3e-8954-5bfa-bc4c-bf25fbced861,2,40,263.5
e4d99573-94c8-5c21-97fe-10a4fb55256b,6006b0b1-9bc5-5ac4-bc98-a387f80d5e49,bd5fc993-42cd-58f9-b852-e569e082028a,3,14,9.65
cda5be55-4275-5b92-984d-ae4d88bc0281,49f5d910-d37b-5e98-9db8-09258b12736f,273ad427-82db-55c1-8293-c66102f5cce0,1,40,55.0
b1075944-64d8-5599-a451-b52fd311f894,34f43e95-37fe-579c-938e-a45402b6ae99,a6ed4ead-9606-51d2-976b-8e62c86d870b,1,30,40.0
765ced01-065f-550d-a7ab-5c1268504d3a,34f43e95-37fe-579c-938e-a45402b6ae99,8acfd916-7741-5ba7-878c-377447bb9939,2,10,4.5
3f237876-1176-5cc0-9919-db0360880caf,34f43e95-37fe-579c-938e-a45402b6ae99,0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,3,24,123.79
b040b468-e85f-5b6e-b2d8-cdef0579ba32,34f43e95-37fe-579c-938e-a45402b6ae99,adf52476-e08b-5d07-bafc-abc59403fe03,4,35,25.89
6eeff0b7-2746-561b-9efe-0133d7a53e45,34f43e95-37fe-579c-938e-a45402b6ae99,570b72e4-6fa4-55d8-8205-1a29430364fb,5,20,19.0
b5857dfd-459f-5973-b21d-843c5264a480,bef9b5f0-0476-50d4-9fa0-a803a5f04d5e,887d4ebe-2413-5eb7-9e40-01da5e82865f,1,28,6.0
8468b3d4-dd94-5c99-8013-2794cdf5ea86,bef9b5f0-0476-50d4-9fa0-a803a5f04d5e,c7b7b021-34c9-5064-90a0-f0a9e82a50ef,2,50,36.0
07a12b83-c71f-587b-af51-d7e8b1c67760,bef9b5f0-0476-50d4-9fa0-a803a5f04d5e,59a97165-e241-5c4f-850f-04dd7d4f7077,3,120,7.75
c3996736-2fb6-5077-870f-d30b8fd68ba9,a6b80c75-3b4f-5de2-b3f2-5fa37e268095,985c623e-6243-5934-80c7-8a550123500a,1,15,9.5
66009310-095f-5cda-b50f-0b27b0f998f6,a6b80c75-3b4f-5de2-b3f2-5fa37e268095,5caa3aa1-9661-5b17-b338-5316c8a113b9,2,16,38.0
e0bf254a-1c07-5e17-8448-cc11534576a1,42c29e97-4512-521b-8897-0767aa03e0b6,0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,1,80,123.79
42f57cdd-95e0-53ff-a7a1-7b6381c494ba,42c29e97-4512-521b-8897-0767aa03e0b6,adf52476-e08b-5d07-bafc-abc59403fe03,2,36,25.89
dae6774f-7ce4-5a35-b36e-5a14f1e8ba43,51d1c719-c2ae-563f-94b0-98691d289e22,b35a19b1-3c70-5506-9169-72943a4aacf5,1,8,18.0
71b8d619-4776-5e82-99b8-5af22b8fd3c7,09843786-85f8-52ea-b0f4-17cd6c6b5df9,7f30543e-559f-50aa-be0b-3bcc826b04f8,1,3,15.0
339b21a4-cd25-522f-b9dc-ee6407411a14,326725c2-9391-5095-aa3a-b208ca4fe858,524e867d-7cab-5e54-aa6f-0915328af7d5,1,30,24.0
1d890f99-a931-58ec-971d-ae8bbc42b6fb,23ab6eb3-a1c1-56ee-899d-710b16687adb,e390e132-12c8-5fdb-a8ef-da3bc370cc8f,1,15,13.25
cff8aaaa-3f69-5385-a543-b0a2c8d7185c,c12da6fe-617d-5b3c-9f37-99a19a986dbf,80de062e-7abc-5404-b22b-a254ed650ae3,1,20,18.0
8de0dd12-ab2a-56d2-a61c-1eb4ce972ac9,558dda98-741d-5e13-89b3-7e39bf5a9deb,1f57b05b-6add-51e8-8a31-ada5248212f9,1,15,28.5
b8e6b606-477c-515a-be06-5339e34c7978,5e4c6290-35ff-5ddd-acb7-064dabf923e5,3c359a11-41c9-5e3f-81fe-ab5a115f84e8,1,40,21.0
1386b971-a83d-5cc6-90dd-937c4f1ae135,5e4c6290-35ff-5ddd-acb7-064dabf923e5,0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,2,60,123.79
25b72585-1899-55da-bc3e-dac40c3e9ff8,2ae35f75-60f4-5af3-8103-4599efb4717f,7726dd5f-7bdd-502b-9c17-c0fe9e1a96ac,1,30,22.0
5357784e-801b-57af-ab71-5c574263f6ed,2ae35f75-60f4-5af3-8103-4599efb4717f,9074d87d-f227-56ed-80a3-d0679d716537,2,40,2.5
a5c18b3f-b875-5ba5-ad97-0499e65a4ada,2ae35f75-60f4-5af3-8103-4599efb4717f,e390e132-12c8-5fdb-a8ef-da3bc370cc8f,3,15,13.25
4b6de2e0-a7e3-5cfe-ad67-a61272e70920,54cee74d-00f5-5ce4-9521-84ce4cc5c270,ac8d0b31-cd83-5083-a2c4-fb94b83f3277,1,10,14.0
e29e5fc3-712e-53fe-940e-8ea663e8ee04,54cee74d-00f5-5ce4-9521-84ce4cc5c270,ce416e7c-a89b-5079-941d-3e5c6385a5c5,2,10,46.0
d686d88f-395e-5dc1-81d6-dd6fb5c8e93f,54cee74d-00f5-5ce4-9521-84ce4cc5c270,e92788fe-afa2-5760-b1df-eacc7940ddc2,3,24,14.0
dd114138-0e39-5e34-b11e-a3c597493b5c,0f74782d-84fa-5d29-ae68-7f9b34aecefc,3c359a11-41c9-5e3f-81fe-ab5a115f84e8,1,2,21.0
6b391b04-6453-5636-8eb7-c2c6828ce8ca,0f74782d-84fa-5d29-ae68-7f9b34aecefc,887d4ebe-2413-5eb7-9e40-01da5e82865f,2,10,6.0
e986edda-f9f0-5636-a2a1-a715b2ad2bdb,0f74782d-84fa-5d29-ae68-7f9b34aecefc,acc151fa-1efc-5d4c-94f6-9dd33540825d,3,7,9.2
cfb0d17d-a506-5f67-bb12-16ff4c608113,0f74782d-84fa-5d29-ae68-7f9b34aecefc,88668a2f-42b4-5dfa-b4cf-4aa7bd082866,4,10,34.8
0119c4ad-1dd6-5965-8db8-119a3d03c410,06309ec8-862c-543d-9f6c-3e2a209ff3bf,239006a7-0efc-58fb-8e60-45edcc50e92c,1,5,81.0
bf72457a-0335-57b4-b96d-42ab26fab7fa,06309ec8-862c-543d-9f6c-3e2a209ff3bf,64d1d2e5-10da-5205-9aa0-79b8741deb2a,2,5,7.0
d4f60ec4-ca88-5692-b57c-79f3b47ac2e0,06309ec8-862c-543d-9f6c-3e2a209ff3bf,4bf6de28-8729-5810-a6e7-babcde64f726,3,20,18.0
ff6e69ef-ab7b-5427-b745-9aa575779ac3,0cb926b1-252b-5994-8a8a-f9a9f49381bb,e8f66539-f4cc-52ef-a21e-b2994583aceb,1,30,17.45
58a132ea-b408-5124-94db-7c1ba666552a,0cb926b1-252b-5994-8a8a-f9a9f49381bb,88668a2f-42b4-5dfa-b4cf-4aa7bd082866,3,16,34.8
c72edac3-942c-589c-9fc5-cd6be7f372f2,0cb926b1-252b-5994-8a8a-f9a9f49381bb,59a97165-e241-5c4f-850f-04dd7d4f7077,4,20,7.75
87829a64-36ef-5d07-9dbd-268b3a0add4c,e6fbc0ea-77c4-5e4e-a62f-41a80d99d2fe,d44a82dc-4210-520f-b360-3b3e7d04098e,1,8,45.6
66123cf6-966a-59c5-b29c-259a4e7a8794,e6fbc0ea-77c4-5e4e-a62f-41a80d99d2fe,69e942bf-825b-5937-b602-25da660a132a,2,20,14.0
5086e5b2-19ed-5ed2-bba0-2cb5091e949d,ab013bbb-62a2-514e-89d7-ee7c568130d6,887d4ebe-2413-5eb7-9e40-01da5e82865f,1,20,6.0
fbb9b0c8-5e3c-56d5-8bd4-0aad66d5d598,ab013bbb-62a2-514e-89d7-ee7c568130d6,ce416e7c-a89b-5079-941d-3e5c6385a5c5,2,24,46.0
f058cb3e-25d8-50ff-a639-d2a036e951b7,ab013bbb-62a2-514e-89d7-ee7c568130d6,7ba25483-c373-5c3f-98ff-c0883ad41ad2,3,49,34.0
ed072ed4-dbc5-5bbd-8619-aabc67375e7d,50d18784-d292-57d2-bf24-bed254665a9d,0604748b-f016-593d-955b-6333f1eb7ad4,1,10,19.0
27084d99-dde9-5790-97f9-a93934a95937,50d18784-d292-57d2-bf24-bed254665a9d,e92788fe-afa2-5760-b1df-eacc7940ddc2,2,40,14.0
30385fe2-e073-5296-a78a-95773c65ab6a,21e17653-cfba-5b02-818f-d3ce0f383417,9b42fe95-2f4f-59ea-a5fd-d4895d68d4b5,1,8,30.0
067fd4d2-9535-534a-8745-a53e7ee58c8f,21e17653-cfba-5b02-818f-d3ce0f383417,887d4ebe-2413-5eb7-9e40-01da5e82865f,2,20,6.0
d325c8de-8a68-5bec-b1b0-108a86cf05c6,71c5e98b-766a-536c-b6a7-1b7d43d06b31,ca264c24-fdf5-52ee-953f-ecf28e028e71,3,80,12.5
19231264-deab-5ba1-a2a6-8752f6747915,71c5e98b-766a-536c-b6a7-1b7d43d06b31,88668a2f-42b4-5dfa-b4cf-4aa7bd082866,4,50,34.8
c7894f90-3848-5a1a-a2db-ae94d836317e,16dedc93-0d76-59e0-86dd-7d18f8c44e9e,887d4ebe-2413-5eb7-9e40-01da5e82865f,1,15,6.0
efeb8b32-70ae-55b0-9782-4a6357d77df1,16dedc93-0d76-59e0-86dd-7d18f8c44e9e,e764185b-59af-5167-8b35-edc718b5809d,2,21,21.0
f992c4b7-c498-5350-ad0c-5057ec2a4b8a,16dedc93-0d76-59e0-86dd-7d18f8c44e9e,1c8b715c-355e-5bdc-8f23-f6ab475f3aa5,3,15,12.0
af670565-dbe2-5174-84ad-61369a8c413a,24eee4a2-6227-55b2-a175-2282af13d91f,3c359a11-41c9-5e3f-81fe-ab5a115f84e8,1,5,21.0
06264ab1-212b-5243-9a6f-e5067087de7f,24eee4a2-6227-55b2-a175-2282af13d91f,87b228ce-952e-5bfb-ac2d-4f7ab546699a,2,18,19.45
f4f61313-25e6-5627-bf35-112021534db7,24eee4a2-6227-55b2-a175-2282af13d91f,5caa3aa1-9661-5b17-b338-5316c8a113b9,3,18,38.0
7897098d-e6e2-5aae-8c98-426ee1922477,942401c6-dabc-56d3-9e41-3aa6c37d032c,887d4ebe-2413-5eb7-9e40-01da5e82865f,1,20,6.0
39bbee70-218b-5a65-a464-04cd8a52040e,1a8d8612-d7b8-5c7d-8fc5-65a49f5d1550,3f3dd993-51de-536a-8d65-f71d41b7f16e,1,25,31.0
15126349-65cd-52eb-99d3-499d2f550adb,1a8d8612-d7b8-5c7d-8fc5-65a49f5d1550,8acfd916-7741-5ba7-878c-377447bb9939,2,25,4.5
36b3f76c-8ec0-5e7e-9967-7cbe8ea6a0d9,1a8d8612-d7b8-5c7d-8fc5-65a49f5d1550,794d1d1f-0a0a-5b42-867e-8eaf8f1d4958,3,40,13.0
f4727fd8-2d3c-5ca7-a375-d807813f8f11,ca689f65-7022-5350-be57-78fce80aa5cb,273ad427-82db-55c1-8293-c66102f5cce0,1,4,55.0
3f8040d7-956e-5c95-9d91-25feaddfd7b0,552c83af-0d57-5ead-86db-c0ed43942f84,a21e124c-d5e2-5bbd-a753-a1a87b734a75,1,12,25.0
d0a45379-e390-55d0-ab61-6af4c3be6810,552c83af-0d57-5ead-86db-c0ed43942f84,3f3dd993-51de-536a-8d65-f71d41b7f16e,2,30,31.0
5cc7c6fd-61f8-5e95-9bf9-f5a89b9aa513,8068c3ee-154c-5ef6-93f1-aa86a1503a23,7726dd5f-7bdd-502b-9c17-c0fe9e1a96ac,1,5,22.0
b9895dbb-1493-5e46-afae-e22f1b1c0f4f,1beff780-5634-58e0-8260-14d56b7807da,a21e124c-d5e2-5bbd-a753-a1a87b734a75,1,16,25.0
e07ce6b5-883b-59a5-b06d-8e52090495c9,1beff780-5634-58e0-8260-14d56b7807da,d44a82dc-4210-520f-b360-3b3e7d04098e,2,2,45.6
7865193d-dae0-5be8-af8a-889b4e671c98,90f32a4b-caff-5687-89f8-3dfc01b3f50c,e8f66539-f4cc-52ef-a21e-b2994583aceb,1,28,17.45
8981ff03-02c0-55e8-be20-1ecd750042cb,90f32a4b-caff-5687-89f8-3dfc01b3f50c,985c623e-6243-5934-80c7-8a550123500a,3,30,9.5
9f115f23-02a0-55da-a688-a6fcf918d454,90f32a4b-caff-5687-89f8-3dfc01b3f50c,7ba25483-c373-5c3f-98ff-c0883ad41ad2,4,24,34.0
a5df151d-529e-5592-9918-4add02d726ba,bec201f6-fae6-5c86-832c-0be8cef0e274,59a97165-e241-5c4f-850f-04dd7d4f7077,1,12,7.75
44673f85-1002-5146-a344-9d1643de4a7a,b8f1c4ac-58a1-5d48-8d10-d57f7488a56f,4f9d181d-fb2f-5304-9a13-6958a4a42bdd,1,12,10.0
bcd9744d-5289-5c67-95de-cbe01a65461a,b8f1c4ac-58a1-5d48-8d10-d57f7488a56f,96ec8920-d84c-52bb-b160-c221542c328c,3,8,53.0
c3d7aaba-7420-5159-b084-f6314630e0b1,f29d4e54-9050-5d51-82d6-55dc88a5c3bc,64d1d2e5-10da-5205-9aa0-79b8741deb2a,1,6,7.0
ac8b242a-aa2d-55b1-a7ed-f65b17a18ceb,f29d4e54-9050-5d51-82d6-55dc88a5c3bc,4bf6de28-8729-5810-a6e7-babcde64f726,2,60,18.0
136262a7-07ec-5bc5-b3d5-694d99b15e48,8a6d6109-4d0f-5cc4-a51d-29bc779d2e0c,9b42fe95-2f4f-59ea-a5fd-d4895d68d4b5,1,45,30.0
a4bc663f-c83d-5ccd-860d-9bf29d252edb,8a6d6109-4d0f-5cc4-a51d-29bc779d2e0c,887d4ebe-2413-5eb7-9e40-01da5e82865f,2,77,6.0
3d306052-db26-51f6-b722-f9d5b8cc6864,8a6d6109-4d0f-5cc4-a51d-29bc779d2e0c,e2d09b9c-5a4c-592e-b59a-fa64f9a6b9c5,3,20,32.8
ea38e5d5-793c-56f7-830e-448517c71e60,8a6d6109-4d0f-5cc4-a51d-29bc779d2e0c,c7b7b021-34c9-5064-90a0-f0a9e82a50ef,4,9,36.0
9699ef75-625c-5215-81b9-df57f9a36d12,8a6d6109-4d0f-5cc4-a51d-29bc779d2e0c,4bf6de28-8729-5810-a6e7-babcde64f726,5,44,18.0
e6421f77-171c-545c-a95e-75473ab10103,da5c0ad0-0ed2-5df7-ada5-c919a663a12b,96ec8920-d84c-52bb-b160-c221542c328c,1,16,53.0
7b454b4d-55cb-5acb-aae9-61e2e1ac40c6,0e0bc9b6-bcd2-536e-b257-6de632fda30d,acc151fa-1efc-5d4c-94f6-9dd33540825d,1,12,9.2
5d4f91a2-d031-53ac-91f2-41c31c2f0ec9,0e0bc9b6-bcd2-536e-b257-6de632fda30d,f012c035-e143-5752-8476-3ab93706539b,2,40,20.0
8345541f-e629-576e-8bef-2fcc12baa070,669b1da3-7013-5271-9a55-a361481a00ac,0dd9d8f0-7064-59ce-b10a-cfd8dbb771e5,1,14,123.79
51468301-866f-56f1-bc0a-973961acaba9,a3a8cc6b-c751-568b-ac39-ef626f4fce7c,9074d87d-f227-56ed-80a3-d0679d716537,2,7,2.5
6250f65c-2b35-5363-902f-77160afd2bbf,b2169878-839a-5ad7-82d4-ddb048d3aa65,515cc5c1-bd38-5d0f-97b8-5065e6b17ca4,1,5,31.23
500a9dbc-30bd-5080-b0f9-fabecab01bf8,b2169878-839a-5ad7-82d4-ddb048d3aa65,bd5fc993-42cd-58f9-b852-e569e082028a,2,6,9.65
111bceff-6d76-5810-ba38-4beaf244fec3,b2169878-839a-5ad7-82d4-ddb048d3aa65,59a97165-e241-5c4f-850f-04dd7d4f7077,3,10,7.75
7572e3d8-6825-5a9a-b35b-0c7afcb7d346,8e53bf1d-5a49-5e94-91a7-ab8042351941,a6ed4ead-9606-51d2-976b-8e62c86d870b,1,16,40.0
d123fb2c-780e-5c98-a232-28d3d8123694,8e53bf1d-5a49-5e94-91a7-ab8042351941,59a97165-e241-5c4f-850f-04dd7d4f7077,2,10,7.75
