customer_id,contact_id,customer_since,status,segment,created_at,updated_at,etl_batch_id,source_system,source_record_id
b0133dc3-733a-49b2-b8b1-f88a1bc8e6d5,3cf55551-28d9-463c-8dd7-a0133f949ed5,,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1187
0ae97bae-3ec4-4916-aaf4-002aaa8f2d19,403d2597-dbf0-46a1-aeac-c17cd2cbdb13,2023-04-25,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2019
7a101f40-a202-442c-8863-494a456bc27d,78b03d9e-a23d-4a07-bb73-818392d89010,2025-11-22,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU783
14ff1bc7-0345-4ebf-a4c7-408d3cc70973,503cf72a-203a-4a4e-b3d1-86e246113cd1,2026-04-29,active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_162
19c83689-3d2b-4104-82fc-936ccc335ce6,91f71def-3018-4255-83e5-92776d4de382,2025-06-27,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU844
eb214f56-74da-40d2-a0be-3468d7d2d552,aff0104d-6883-4981-9279-d9941210c686,2021-04-09,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2513
f781fe99-f65a-4d91-a9eb-49583f0216c6,c30ec081-d055-4af2-8e23-790710f69fed,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_138
3ce3252d-6bbc-4982-81b6-a7d4084b712f,878f91e3-c236-4d69-a15f-03c27470ffba,2022-04-07,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2913
255bd6fc-782f-4cc5-89d0-7a3b7a006b77,7babe52f-0e63-4c92-9f89-05be60819bb1,1996-07-31,Active,B2B,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_cust_WHITC
0fe0f24d-f4f2-44d9-a21e-2a1c72d32be3,862a1e6e-14d8-4029-abbd-c27763685a57,2022-01-15,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2176
d333c7f1-b556-479e-b6d5-17d7c50a2cf2,57839e09-1b3f-4e52-aea2-93c393891c13,2022-01-27,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU726
923675a0-d911-45a7-9720-fc65b9408634,63701d5c-ca2c-4ada-a84d-97f401e343f2,2024-09-28,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU397
94bdbb08-be4e-43c8-889a-c5b84cc2be23,9cc4a681-efd7-4da2-ae86-cb86c14a28ba,2022-01-27,	inactive	,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU911
d9c3bfde-6794-485a-bb97-8deeb5c939a8,d079eb46-9081-4b16-9750-cb9599acba01,2021-05-22,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU930
1e8c9703-6142-4a56-a7e6-89c1680daea3,eba9b46c-77f7-4aff-93ae-d64095bc80a2,2023-04-18,,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1805
6de34e63-5b24-408c-a18f-956467950626,a02340eb-4c36-470f-bd66-35cd9513657c,2025-08-09,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1154
c93ef2e7-ff17-4252-9e53-aa729dbbb0c5,4c880161-3e0e-4b5f-98f9-bc1f69220bca,2025-04-13,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1099
8e469b68-399a-4f9f-b8fa-e2b25bd9041e,e5b78e3d-a228-4f59-9b81-acd3efdfd506,2025-09-10,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1758
53779527-b6c4-43b6-8355-e85ee4638264,ba937088-8fe8-424d-84be-144cb02e914c,2022-05-03,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1110
9a4d3b45-8cc9-40df-be8f-ed71395b3a85,970021a3-3ef2-4ea7-86a2-314e155e10d4,2024-11-07,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU131
3f7c28ad-346d-4fb3-8451-af1c22a747d3,7b7bf662-2e53-4f8b-bdc7-f864e068223c,2023-04-07,Active ,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2632
06abd855-a908-4246-81e5-7ee01965e36f,c782758b-6be0-43e6-b861-ad16d48f3073,2023-07-03,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1575
224ddaf3-3577-4ab8-873f-579dfb35ad2c,35469e5f-daec-41e8-8aed-d9177f366fde,2022-07-09,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1360
76d5784b-4bb8-4c0f-8524-ce0f4a4322a4,6cbaa932-f5a4-41ef-8d12-7035f6f5b198,2024-05-23,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU77
313f3a95-869d-4cdd-88e4-bd7ba833c99a,d3a03ec8-eaef-4f9a-b4b3-e1875be90991,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_104
06951e6b-28fa-4f4f-9ebd-cf78b4ee39b4,d0dd56e4-70f3-431d-a9a6-7c71c57bd6cd,2023-08-15,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2490
f3c8478f-ddff-42e0-872b-b310be2213b7,b5a83017-fe00-4540-b106-9a1993bda0e1,2026-02-19,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2261
c13a4a78-7bff-40c2-b6a9-e69eee7ddaa8,7828751a-ea54-40da-b073-d85ca0f9020f,2021-09-06,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2695
aa072bc2-8645-4b7e-86b1-29da150269f3,eaa08810-458d-40e7-b92c-8d70ca5c5d53,2021-11-27,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2783
1f2e9832-6307-4e48-b6ec-20a3d382b9e5,bf9c0ea5-32b9-4e5b-a4d5-1ff9c0556be7,2023-08-20,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1447
64ab36c8-eb27-4309-a1e0-3811fa6eff17,a565b4e4-c2e8-4f7e-a9c4-7434b70c8e29,2022-06-07,ACTIVE,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1004
b1491d58-ce3c-4b6d-b17a-15b30730ac76,047a3bbe-19eb-4a47-9077-075810be55dd,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_126
841eacc6-ffe4-444c-9ac5-d8d5fad09474,35f16091-ec12-414b-87a1-7827c989b7f5,2023-08-19,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2981
fa85695e-f8a6-4f06-9e28-55a268d5c47c,5e871130-81f9-401e-a79f-70c2d37055b8,2021-05-07,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2858
eb1fe89f-ed2c-4c81-ae9e-09dad5a75f4d,4a6e99fb-47ea-4500-b30f-1456eaed2699,,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU607
d8dcdf8f-ae39-4ae6-9c51-347b9d071f18,4ac66f0b-0f76-402a-af8d-6f50506729f6,2023-12-31,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2103
7826d769-6d36-4bb9-92ff-f6bcc592f664,83835ed9-30d5-4376-9deb-a90e33c0ce0a,2025-04-07,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1809
c637399b-28c8-48a7-8610-b3562d26201e,ef6b44b3-95b8-4fcb-9ca9-87d7cc9f347e,2023-03-23,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1818
7d5bb59f-0447-4a82-802a-f2e70cfb5526,f291d69d-5ba5-47a4-8fb8-f45411a3d3ec,2023-06-12,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2426
6c4dd5fd-4b54-4c9f-accc-76e76b8aa791,fc1b06a2-797b-4585-9fe7-976e8dac9ede,2024-10-23,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2604
f22f68fc-dd12-4a86-87a6-8126e43ad6b6,679f90f5-9ce1-46e8-8601-d70cbf42f9d5,2023-10-01,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU832
057f386d-997a-4d70-9ac9-115512c3d775,13cdd5d5-aef1-48e3-ac1e-4200759cdfe7,2023-12-14,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2057
5517dcf4-d1ee-47d9-81d9-ec78e1d5ff67,e666501b-e127-4286-87ec-0342d3cd3f50,2022-04-12,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU102
fad11e65-010d-4166-bea0-5dbafb3feb39,48b02f9e-627a-4d8c-89d0-48e3408d1a1f,2022-05-21,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1890
78077467-0aa8-441f-b2fd-4122b399a1c8,07a572ee-feae-45d9-b8cf-da1d8fd4a00f,2021-10-13,	active	,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU248
99420cd7-cb5c-410d-bf9d-64ae15b16646,c58dea02-967f-45a9-937f-a2b6e98016cd,2023-07-03,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU470
70b90d6c-3ab6-4ecb-9ef3-d7256adb9303,263da0bc-ee53-417c-9a67-1263d289a2e8,2022-10-21,active,	corporate	,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1922
e4d548cb-57f4-41fc-9004-666efcc1e1c3,f81fabf5-7dbd-426e-805d-3630205ab03e,2022-05-14,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1734
5b9e81d0-ff38-49fd-a775-eccfbec56ae4,f49e90a3-31ef-4fa3-85d7-1e81d15fd6eb,2026-04-29,Active,,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_155
7c36a233-3365-4288-b9eb-2d5b8d378e0c,f6647e24-4cc3-4176-a8fc-a77a28f3b480,2025-12-22,inactive  ,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU439
e440937b-725b-496c-8ccb-a50c12c3f356,a0f98205-83ad-401b-a7fc-30d6d1ca274c,2023-11-04,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1753
d66fa9f2-be90-4c8b-be8b-202c1e49796e,16364eb7-fca2-4d93-879b-8dff59061eb8,2026-11-01,inactive,CORPORATE,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1542
ce693c58-502f-4bb5-b9dc-4c8326406891,7c83a751-e3ab-43f4-b3a2-e90961eed98f,2026-02-18,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU714
2007b427-3af7-428f-b94d-88d7903f25d1,595c2758-aeb2-4945-922a-f8dce69f0336,2021-10-27,,Retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1921
5b097900-5c68-4669-a646-8b8e20d6c088,e92f494d-f8b9-4888-b7bf-746355dcac65,2021-11-08,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2748
193ba20f-0917-4569-8e9a-c4860a694dd3,c60a6aa2-723f-43dc-a9c2-5e961a0d2bab,2023-05-22,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU288
b7a0431f-8c26-407d-8710-ad19986de058,b7b9401c-28c9-4ed8-b9d9-349fcf50a538,2023-12-27,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1313
e26c8ee4-bf26-419f-ab04-9e240536eeba,6d681eda-86b6-4783-8059-ac9834a64859,2025-01-16,	active	,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1074
68d50fc7-ace2-4a51-b5b6-4937fd71e60c,c51a6c34-6fc5-46a5-bfb9-dd951000a0fa,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_69
fc9d2d70-44c8-4310-8166-42cfb0dd8ad3,41238105-13b4-4bc7-8947-35ff6cca9175,2026-04-20,active  ,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU471
46cb3565-837f-4203-971a-6f21a521a1d6,fc5a92fe-802c-4e96-ba48-2bb78c9746eb,2026-05-01,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU169
ce942f0c-a1d4-4e40-b2d6-d15dc596c8cf,1c490444-a368-49bd-a545-16d1bcd1f644,2021-09-22,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1079
1e144932-b03c-4d86-bbb9-fc83c4d713ef,3a7f88ce-b284-4e5f-a3da-50a168b95619,,Active,B2B,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_cust_DUMON
793321a1-8527-48dd-80be-14a53f0dbd54,71234f02-757a-4ea2-82c7-1780ef6e1b75,2022-02-06,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1992
270da73a-355e-4a5f-89be-038472ab9b82,c85e3f25-d012-4095-8e22-dea34cdfbd71,2022-07-05,,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2032
4d588863-97b2-41c6-83cf-f6c0af63921a,50ea5e38-59c7-4bd2-add9-9286d785f434,2021-07-07,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU847
0ebc1d75-b5a5-449a-b11f-aafb5c5590c3,b075b52e-10fe-4fb5-afcf-2a7424a560a4,2026-02-27,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2199
7afefb11-38fb-47f7-b585-35250440d2f0,4908cde2-0d90-4930-a8aa-0ae032108168,2021-05-25,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU135
a5bd8e97-93a2-4afb-b89d-251fca4b2bce,5a488664-669c-443c-b9c7-b6ae1844c990,2021-08-14,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2926
033c8fd4-e4aa-47f3-9270-7784a0964525,80841ce7-0573-464d-97a4-d858bad464b7,2022-11-16,,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU184
06357181-b8cb-4170-9949-9e26aed25d8e,4cce2b96-34a3-4fbc-aafb-309b216ca3d5,2026-04-04,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2994
13f304dd-5db9-4d0b-af5a-ced31fff79ea,fb8296a6-0911-42fc-8f3d-50b4e8bca48d,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_166
91cac5f9-f084-4a2e-be83-50c3752e883e,3f7e5274-73a3-483c-b4a6-03ff3a1ea5ff,2025-06-14,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2390
02635d43-4027-4a93-9ef6-7c373f1daf4e,76754a99-e687-431c-809b-9fcfde46ad8f,2024-08-15,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU267
c9bbf015-bff5-4555-8c70-a6057d190d85,e595cce9-99bb-4599-a8ea-493b2e2e41c1,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_167
a69d6826-abdb-46fe-a121-83373c64f581,021124a4-3159-41b7-87f9-130662793b88,2025-11-16,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1489
c5f038f1-a050-486b-8edf-e87b7ae4a885,035a0a94-8109-4a28-9090-44f6ba2cff11,2026-01-20,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU843
79fd71d3-56ce-4e07-9390-d3e25f4f09e0,cecce90c-eac7-48c5-8b3f-e07199a943c6,2025-11-09,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU902
c5d421e0-ff89-43a7-a46e-32c71237b8df,eda1a9f2-a999-44d1-bf21-e768d76fbfbc,2023-12-15,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU564
3a8f9954-b68c-45e8-ae76-9d0d9a20e157,b516238d-58f6-4543-b4ee-eb7fb9ad40b7,2025-11-08,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2054
ba0b9283-4a6d-41ee-a3c0-f95639b356c5,0ce92cf9-9540-4743-a87b-ff9cf4d1ab6a,2024-01-26,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1122
d91ab0fd-d8f2-48a0-92fa-10b117d563d2,819c1fc7-93ec-4518-8687-99f6543ddcb4,2022-12-06,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1677
7bd08633-c63f-4ac3-af24-ba732c964229,aeac5eca-cc07-46c1-969c-c4189c5b0119,2024-03-29,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1033
5d1939b2-f035-4d5a-9620-f739c35e1a8f,b48500dc-b2a5-46e1-975b-7d37f9ff5723,2026-01-18,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU877
10eb0914-e3f7-4b1e-b609-2091a6b4d735,10035484-5c18-4c62-b536-6f2f085eaf1f,2022-02-11,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1947
674bc131-890a-4358-a615-9ee72fa4aaef,a72e6877-eca5-4d8f-bc63-6035ba40a4b4,2025-06-16,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2690
681a57a8-f55c-4384-a5be-72bc1ff1f0af,a0d370ec-c32c-4f6c-89be-83172c16b260,2026-01-04,Active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2778
d7a4f41f-1a2a-4acb-928a-be78945d4102,a3fb2188-bebb-4ddf-adb9-bbaff0c5bc6a,2023-06-08,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1490
b5a1808e-d892-45ec-8dc9-5dee997e2b0c,f370927e-cfd8-4ee2-8ddd-54399bab2c02,2025-10-26,inactive,Corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1751
76c196ab-1738-4a16-8954-92bba4907942,b101838d-1dce-4f5b-9c6d-20b29f7088a8,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_79
3391a4be-a539-49da-b986-9b32057aa101,0b9b0458-563c-4630-a184-1cf225aedffa,1996-07-10,Active,B2B,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_cust_KOENE
4edea41a-6ac1-46ec-8957-00fb03ff7b41,6c141062-162c-4bed-90c3-f7ac80631899,2024-03-26,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU512
3b3bc167-9da5-439a-8bd0-e91d76cb9312,99bd5cab-b2f4-4005-9451-ab97d645cc7f,2026-03-14,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1452
53424652-fca6-47b0-9a07-ffc9e050590a,5d7faab5-98ac-4f97-99ce-21566296588b,2024-01-02,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1556
12572009-bce1-4e27-9d2c-626c10017060,7754ce98-ee83-4839-8486-ab6e48041337,2023-09-15,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2463
47e8e4e4-752e-4611-9f65-f3fd7b9b05e3,5a978da4-cc28-45d0-b017-dd87eb48f395,2023-05-16,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2915
1e76865d-3245-448e-853e-627e33751ce0,3d8e99a3-3a8f-4e43-8b61-dcbfd7677066,2021-08-11,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1417
7e835d8d-695c-4fca-9df5-b8999f558c74,cc78f94a-9a71-460f-9fe4-e0d13ca22030,2021-09-29,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU455
43f83521-33da-43e3-8fc8-351151b8d060,2f2f415b-4a58-4cf7-baee-6b4c9dae7446,2025-10-26,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU597
a3af8889-c233-4752-a756-eaad9456973c,793424d1-8015-4d4f-ba99-68415d76b1e8,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_33
44fe4477-a027-4e07-b087-27070de80eef,e11c1609-a812-495e-a05f-1465c01d97be,2024-01-07,active,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2789
ee67038d-a8b6-4077-a562-5d20ac4724b9,4edf5df5-4839-4209-bac0-e60ccc74f5ea,2025-12-08,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU836
3b1d713f-774d-4ec9-aa46-c45e01fc249d,712d345f-f076-4123-8d62-b659e13109ca,2022-04-19,inactive,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU375
012a7cfd-26fa-4369-9550-a09f48bba3e0,2cb64ef3-cb37-4e63-91cf-50d0c668eb09,2023-01-26,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU179
e01adc15-be83-451a-93ae-6e57eb5c8bd2,d49fbf52-57f8-42c9-b504-feafaeab0f11,2025-12-04,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2699
88b84aae-e853-4f6b-a6ff-6f3dea63c1f5,d4379a47-41e8-4a9e-a350-4cc169cbc374,2026-08-02,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2545
86278b38-a03a-46fb-a038-776a80e96351,36b2db08-30c1-4278-aaa0-ea5843b831d1,2026-03-29,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2043
ebea57d7-2b0a-4a99-9a1a-6adee5c2f6d2,2623f25e-f088-472d-9146-ebfa0a81f73b,2023-04-17,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1663
8d362cbb-b46b-4e53-9070-0d84ca48bf03,9d1edf95-1c71-4767-9131-0eff698d2933,2022-08-23,active  ,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2891
251f6958-e63f-4115-b6b8-27befab0d198,2af30436-7550-4a8f-9683-4915436d1ea8,2022-05-06,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU741
ed6a62db-d5c2-49ee-8cb7-592c826a514f,352c596e-ab07-4462-8aca-fa99c13a7de8,2025-12-03,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2446
e87461b8-606f-498d-8a12-16aec7866825,f25aa1e4-049a-4f9a-86d2-551141d6e28c,2022-06-05,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU260
55c4b181-a681-4875-9d34-8a7775755655,a9e47a67-9457-4748-9d03-9557483b0f90,2023-05-21,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1911
1c4a6040-cf09-4364-be6c-9385209ca8e3,3afbaf47-8762-43d7-ac3a-67283ba0a9f5,2025-04-22,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU652
707b7a0e-5958-4c6f-acec-c907967f4a4b,49955b06-4434-4ccd-99fa-5bff4a39f266,2025-12-22,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1347
1b712876-6391-4182-831e-e9e8e10fd63a,a97468ce-b912-453a-87bf-2c3df530b7c5,2026-03-24,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2349
